word, uni_lemma, avg_surprisal
lunch,lunch,7.778909577263726
man,man,7.455473671788755
me,me,1.8060689653469266
meat,meat,7.370684582254161
medicine,medicine,10.243971506754557
meow,meow,NA
milk,milk,4.652551057009862
mine,mine,6.100788878155993
mommy,mommy,4.449684261379385
money,money,8.33570408821106
monkey,monkey,7.7532270201321305
moo,moo,15.827171802520752
moon,moon,12.94155571677468
more,more,3.9050667246292834
morning,morning,5.468778020296341
motorcycle,motorcycle,12.910582118564182
mouse,mouse,6.846485897898674
mouth,mouth,8.306315837762295
my,my,3.7433539380385175
nap,nap,5.983447679451534
naughty,naughty,12.223498090108235
necklace,necklace,NA
nice,nice,4.661925474399237
night,night,3.438033318314059
no,no,4.4644178257399165
none,none,11.999202288114107
nose,nose,7.936669865170041
not,not,3.8906405786798186
now,now,4.41640738427639
